"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Category","Classcode","Amount","Total_Amount","Percentage"
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,1,25.5,"UPC Substrate","Clay",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,1,25.5,"UPC Substrate","Other",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Sand",2,30,6.66666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Shell Hash",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Reef",9,30,30
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Rock (15-25cm-WA)",5,30,16.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Small Boulder (25-50cm-WA)",5,30,16.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",7,30,23.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Cobble (5-15cm-WA)",2,30,6.66666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Clay",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,2,24.5,"UPC Substrate","Other",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Sand",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Shell Hash",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Reef",22,30,73.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Small Boulder (25-50cm-WA)",2,30,6.66666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",6,30,20
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Clay",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,3,26.5,"UPC Substrate","Other",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Sand",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Shell Hash",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Reef",28,30,93.3333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Large Boulder (50cm-1m-WA)",2,30,6.66666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Clay",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,4,12,"UPC Substrate","Other",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Sand",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Shell Hash",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Reef",30,30,100
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Clay",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,5,8.5,"UPC Substrate","Other",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Sand",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Shell Hash",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Reef",29,30,96.6666666666667
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Large Boulder (50cm-1m-WA)",1,30,3.33333333333333
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Clay",0,30,0
"Elliot Bay Marina",47.627001,-122.391019,2025,2025-08-28,6,7,"UPC Substrate","Other",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Sand",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Pebble (0.5-5cm-WA)",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Shell Hash",18,30,60
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Reef",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Rock (15-25cm-WA)",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Cobble (5-15cm-WA)",9,30,30
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Clay",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,1,15.5,"UPC Substrate","Other",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Sand",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Pebble (0.5-5cm-WA)",3,30,10
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Shell Hash",8,30,26.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Reef",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Rock (15-25cm-WA)",4,30,13.3333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Small Boulder (25-50cm-WA)",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Large Boulder (50cm-1m-WA)",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Cobble (5-15cm-WA)",11,30,36.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Clay",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,2,15,"UPC Substrate","Other",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Sand",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Pebble (0.5-5cm-WA)",3,30,10
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Shell Hash",12,30,40
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Reef",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Rock (15-25cm-WA)",3,30,10
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Cobble (5-15cm-WA)",12,30,40
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Clay",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,3,13,"UPC Substrate","Other",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Sand",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Pebble (0.5-5cm-WA)",5,30,16.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Shell Hash",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Reef",2,30,6.66666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Rock (15-25cm-WA)",9,30,30
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Small Boulder (25-50cm-WA)",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Cobble (5-15cm-WA)",12,30,40
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Clay",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,4,13.5,"UPC Substrate","Other",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Sand",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Pebble (0.5-5cm-WA)",5,30,16.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Shell Hash",3,30,10
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Reef",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Rock (15-25cm-WA)",5,30,16.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Small Boulder (25-50cm-WA)",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Cobble (5-15cm-WA)",16,30,53.3333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Clay",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,5,13.5,"UPC Substrate","Other",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Sand",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Pebble (0.5-5cm-WA)",3,30,10
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Shell Hash",5,30,16.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Reef",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Rock (15-25cm-WA)",8,30,26.6666666666667
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Small Boulder (25-50cm-WA)",1,30,3.33333333333333
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Cobble (5-15cm-WA)",12,30,40
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Clay",0,30,0
"Jefferson Head",47.744509,-122.475293,2025,2025-07-08,6,12,"UPC Substrate","Other",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Sand",12,28,42.8571428571429
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Pebble (0.5-5cm-WA)",6,28,21.4285714285714
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Shell Hash",2,28,7.14285714285714
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Reef",0,28,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Rock (15-25cm-WA)",0,28,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Small Boulder (25-50cm-WA)",0,28,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,28,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Cobble (5-15cm-WA)",8,28,28.5714285714286
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,1,8,"UPC Substrate","Other",0,28,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Sand",11,30,36.6666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Pebble (0.5-5cm-WA)",14,30,46.6666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Shell Hash",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Reef",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Cobble (5-15cm-WA)",5,30,16.6666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,2,8,"UPC Substrate","Other",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Sand",28,30,93.3333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Pebble (0.5-5cm-WA)",1,30,3.33333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Shell Hash",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Reef",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Cobble (5-15cm-WA)",1,30,3.33333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,3,8,"UPC Substrate","Other",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Sand",10,30,33.3333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Pebble (0.5-5cm-WA)",6,30,20
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Shell Hash",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Reef",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Small Boulder (25-50cm-WA)",2,30,6.66666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Large Boulder (50cm-1m-WA)",1,30,3.33333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Cobble (5-15cm-WA)",11,30,36.6666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,4,13,"UPC Substrate","Other",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Sand",16,30,53.3333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Pebble (0.5-5cm-WA)",6,30,20
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Shell Hash",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Reef",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Cobble (5-15cm-WA)",8,30,26.6666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,5,13,"UPC Substrate","Other",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Sand",13,30,43.3333333333333
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Pebble (0.5-5cm-WA)",5,30,16.6666666666667
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Shell Hash",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Reef",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Cobble (5-15cm-WA)",12,30,40
"Squaxin Island",47.16767,-122.895667,2021,2021-07-07,6,11,"UPC Substrate","Other",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Sand",14,30,46.6666666666667
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Shell Hash",1,30,3.33333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Reef",8,30,26.6666666666667
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Rock (15-25cm-WA)",1,30,3.33333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Small Boulder (25-50cm-WA)",3,30,10
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",3,30,10
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Clay",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,1,7.5,"UPC Substrate","Other",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Sand",24,30,80
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Shell Hash",1,30,3.33333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Reef",5,30,16.6666666666667
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Small Boulder (25-50cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Large Boulder (50cm-1m-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Clay",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,2,12,"UPC Substrate","Other",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Sand",5,30,16.6666666666667
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Shell Hash",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Reef",21,30,70
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Small Boulder (25-50cm-WA)",1,30,3.33333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Large Boulder (50cm-1m-WA)",3,30,10
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Clay",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,3,12.5,"UPC Substrate","Other",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Sand",16,30,53.3333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Shell Hash",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Reef",10,30,33.3333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Small Boulder (25-50cm-WA)",3,30,10
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Large Boulder (50cm-1m-WA)",1,30,3.33333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Cobble (5-15cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Clay",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,4,12,"UPC Substrate","Other",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,5,12.5,"UPC Substrate","Sand",25,30,83.3333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,5,12.5,"UPC Substrate","Pebble (0.5-5cm-WA)",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,5,12.5,"UPC Substrate","Shell Hash",0,30,0
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,5,12.5,"UPC Substrate","Reef",1,30,3.33333333333333
"Ferguson Point",49.301203,-123.160249,2024,2024-09-01,5,12.5,"UPC Substrate","Rock (15-25cm-WA)",0,30,0
