"Site","Latitude","Longitude","Year","Date","Transect","Classcode","Sex_Age","Amount","Size_category","Size_mean_cm","Size_min_cm","Size_max_cm","Depth_ft","depth_start_ft","depth_end_ft","Visibility_m"
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Kelp Greenling",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Kelp Perch",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Lingcod",NA,1,NA,25,25,25,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Pile Perch",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Puget Sound YOY",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Quillback Rockfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Red Irish Lord",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Shiner Perch",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Spiny Dogfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Spotted Ratfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Striped Perch",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Vermillion YOY",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Yelloweye YOY",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,12,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,12.5,12,13,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Black Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Black/Yellowtail YOY",NA,4,NA,5.5,1,10,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Blue Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Bocaccio YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Brown Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Cabezon",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Canary Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Canary YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"China Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Copper Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Deacon Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Forage Fish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Gopher Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Grass Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Kelp Greenling","Female",1,NA,20,20,20,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Kelp Perch",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Lingcod",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Pile Perch",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Puget Sound YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Quillback Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Red Irish Lord",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Shiner Perch",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Spiny Dogfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Spotted Ratfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Striped Perch",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Vermillion YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Yelloweye YOY",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,13,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,10.5,10,11,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Black Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Blue Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Bocaccio YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Brown Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Cabezon",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Canary Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Canary YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"China Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Copper Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Deacon Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Forage Fish",NA,40,NA,4,4,4,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Gopher Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Grass Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Kelp Greenling","Female",2,NA,14,14,14,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Kelp Perch",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Lingcod",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Pile Perch",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Puget Sound YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Quillback Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Red Irish Lord",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Shiner Perch",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Spiny Dogfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Spotted Ratfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Striped Perch",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Vermillion YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Yelloweye YOY",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,14,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,14,14,14,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Black Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Black/Yellowtail YOY",NA,38,NA,5.5,1,10,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Blue Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Bocaccio YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Brown Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Cabezon",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Canary Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Canary YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"China Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Copper Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Deacon Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Forage Fish",NA,1,NA,6,6,6,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Forage Fish",NA,350,NA,5,4,6,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Gopher Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Grass Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Kelp Greenling",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Kelp Perch",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Lingcod",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Pile Perch",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Puget Sound YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Quillback Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Red Irish Lord",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Shiner Perch",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Spiny Dogfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Spotted Ratfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Striped Perch",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Vermillion YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Yelloweye YOY",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,15,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,14.5,17,12,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Black Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Black/Yellowtail YOY",NA,86,NA,5.5,1,10,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Blue Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Bocaccio YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Brown Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Cabezon",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Canary Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Canary YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"China Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Copper Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Deacon Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Forage Fish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Gopher Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Grass Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Kelp Greenling","Juvenile",1,NA,10,10,10,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Kelp Perch",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Lingcod",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Pile Perch",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Puget Sound YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Quillback Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Red Irish Lord",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Shiner Perch",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Spiny Dogfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Spotted Ratfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Striped Perch",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Vermillion YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Yelloweye YOY",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,16,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,7,7,7,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Black Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Blue Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Bocaccio YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Brown Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Buffalo Sculpin",NA,1,NA,18,18,18,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Cabezon",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Canary Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Canary YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"China Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Copper Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Deacon Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Forage Fish",NA,20,NA,4.5,4,5,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Gopher Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Grass Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Kelp Greenling","Juvenile",1,NA,11,11,11,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Kelp Perch",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Lingcod",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Pile Perch",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Puget Sound Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Puget Sound YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Quillback Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Red Irish Lord",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Shiner Perch",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Spiny Dogfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Spotted Ratfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Striped Perch",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Vermilion Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Vermillion YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Whitespotted Greenling",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Yelloweye Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Yelloweye YOY",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,17,"Yellowtail Rockfish",NA,0,NA,NA,NA,NA,5.5,6,5,4.1
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Black Rockfish",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Black/Yellowtail YOY",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Blue Rockfish",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Blue/Deacon YOY",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Bocaccio YOY",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Brown Rockfish",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Brown/Copper/Quillback YOY",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Buffalo Sculpin",NA,0,NA,NA,NA,NA,7.5,5,10,4
"Tongue Point",48.256822,-124.275318,2024,2024-08-02,18,"Cabezon",NA,0,NA,NA,NA,NA,7.5,5,10,4
