"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Classcode","Amount","Stipes","Distance"
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Five-Ribbed Kelp",31,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Giant Kelp",1,1,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Giant Kelp",1,2,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Giant Kelp",1,3,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Giant Kelp",1,6,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Sieve Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Sugar Kelp",13,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Three-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Torn Kelp",17,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2024,2024-08-03,6,11.5,"Woody Kelp",54,NA,8.8
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Acid Weed",17,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Broad-Ribbed Kelp",4,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Bull Kelp",9,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Five-Ribbed Kelp",4,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Giant Kelp",1,1,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Giant Kelp",1,4,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Giant Kelp",2,6,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Giant Kelp",1,15,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Giant Kelp",1,36,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Sieve Kelp",3,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Sugar Kelp",41,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Three-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Torn Kelp",16,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,1,14.5,"Woody Kelp",58,NA,10
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Acid Weed",3,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Broad-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Bull Kelp",3,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Five-Ribbed Kelp",3,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Giant Kelp",6,1,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Giant Kelp",1,2,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Giant Kelp",1,5,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Giant Kelp",3,7,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Giant Kelp",1,11,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Giant Kelp",1,16,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Sieve Kelp",10,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Sugar Kelp",20,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Three-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Torn Kelp",13,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,2,16,"Woody Kelp",64,NA,10.2
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Acid Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Broad-Ribbed Kelp",1,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Bull Kelp",17,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Five-Ribbed Kelp",1,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Giant Kelp",1,4,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Giant Kelp",1,7,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Giant Kelp",1,8,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Giant Kelp",1,20,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Sieve Kelp",34,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Sugar Kelp",51,NA,26.6
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Three-Ribbed Kelp",4,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Torn Kelp",37,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,3,22.5,"Woody Kelp",50,NA,9.5
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Acid Weed",19,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Broad-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Bull Kelp",40,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Five-Ribbed Kelp",35,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Giant Kelp",1,4,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Giant Kelp",1,5,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Giant Kelp",1,18,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Giant Kelp",1,52,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Sieve Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Sugar Kelp",38,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Three-Ribbed Kelp",12,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Torn Kelp",8,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,4,7.5,"Woody Kelp",70,NA,5
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Acid Weed",1,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Broad-Ribbed Kelp",51,NA,20.1
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Bull Kelp",33,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Five-Ribbed Kelp",47,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",2,1,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",1,7,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",1,11,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",1,13,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",1,14,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",1,16,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Giant Kelp",1,25,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Sieve Kelp",1,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Sugar Kelp",31,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Three-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Torn Kelp",19,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,5,6.5,"Woody Kelp",55,NA,10
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Acid Weed",2,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Broad-Ribbed Kelp",32,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Bull Kelp",58,NA,11.2
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Feather Boa Kelp",0,0,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Five-Ribbed Kelp",12,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",2,1,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",2,2,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",5,3,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",2,4,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",3,5,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",2,6,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",1,7,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",1,11,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",1,12,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",1,14,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",1,16,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Giant Kelp",1,19,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Sieve Kelp",43,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Sugar Kelp",56,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Three-Ribbed Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Torn Kelp",52,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Winged Kelp",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Wire Weed",0,NA,30
"Sekiu Point",48.267782,-124.297828,2025,2025-08-09,6,10.5,"Woody Kelp",55,NA,21.1
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Five-Ribbed Kelp",2,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Sugar Kelp",50,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Wire Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,1,21.5,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Five-Ribbed Kelp",1,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Sugar Kelp",16,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Wire Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,2,20.5,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Five-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Sieve Kelp",1,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Sugar Kelp",30,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Wire Weed",6,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,3,20,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Five-Ribbed Kelp",2,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Sugar Kelp",25,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Wire Weed",4,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,4,6.5,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Bull Kelp",1,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Five-Ribbed Kelp",2,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Sugar Kelp",9,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Wire Weed",7,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,5,6,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Five-Ribbed Kelp",1,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Sugar Kelp",25,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Wire Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2024,2024-10-08,6,5,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Five-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Sugar Kelp",4,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Wire Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,1,21.5,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Five-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Sugar Kelp",1,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Wire Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,2,21,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Five-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Sugar Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Wire Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,3,17.5,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Five-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Sugar Kelp",5,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Torn Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Winged Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Wire Weed",15,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,4,8,"Woody Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Acid Weed",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Broad-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Bull Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Feather Boa Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Five-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Giant Kelp",0,0,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Sieve Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Sugar Kelp",1,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Three-Ribbed Kelp",0,NA,30
"Sirens of Spring",47.618148,-122.360893,2025,2025-01-27,5,8,"Torn Kelp",0,NA,30
