"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","ak_acid_weed","ak_broad-ribbed_kelp","ak_bull_kelp","ak_feather_boa_n","ak_feather_boa_stipe","ak_five-ribbed_kelp","ak_giant_kelp_n","ak_giant_kelp_stipe","ak_sieve_kelp","ak_sugar_kelp","ak_three-ribbed_kelp","ak_torn_kelp","ak_winged_kelp","ak_wire_weed","ak_woody_kelp","cv_acid_weed","cv_articulated","cv_brown_algae","cv_crustose","cv_encrusting","cv_green_algae","cv_holdfast","cv_none","cv_red_algae","cv_seagrass","cv_sessile_inverts","mobile_invertebrates","rf_0-10cm","rf_10cm-1m","rf_1m-2m","rf_over_2m","sb_boulder","sb_clay-wa","sb_cobble","sb_cobble-wa","sb_l_boulder-wa","sb_other","sb_pebble-wa","sb_reef","sb_rock","sb_s_boulder-wa","sb_sand","sb_shell_hash-wa","sp_acid_weed","sp_brown_algae","sp_green_algae","sp_mobile_inverts","sp_red_algae","iv_bat_star","iv_blood_star","iv_blue_striped_sun_star","iv_california_sea_cucumber","iv_dawsons_sun_star","iv_dungeness_crab","iv_flat_abalone","iv_giant_pacific_octopus","iv_giant_spined_star","iv_green_crab","iv_green_pallid_urchin","iv_gumboot_chiton","iv_hairy_triton","iv_kelp_crab","iv_kelp_crab_juv","iv_large_anemone","iv_leather_star","iv_masking_crab","iv_mottled_star","iv_ochre_star","iv_orange_cucumber","iv_piddock_clam","iv_pinto_abalone","iv_plumose_anemone","iv_purple_urchin","iv_rainbow_star","iv_red_abalone","iv_red_urchin","iv_rock_crab","iv_rock_scallop","iv_short_spined_star","iv_slender_crab","iv_sunflower_star","fs_black_and_yellow_rockfish","fs_black_rockfish","fs_black_yellowtail_yoy","fs_blue_deacon_yoy","fs_blue_rockfish","fs_bocaccio_yoy","fs_brown_copper_quillback_yoy","fs_brown_rockfish","fs_buffalo_sculpin","fs_cabezon","fs_canary_rockfish","fs_canary_yoy","fs_china_rockfish","fs_copper_rockfish","fs_deacon_rockfish","fs_forage_fish","fs_gopher_rockfish","fs_grass_rockfish","fs_kelp_greenling","fs_kelp_perch","fs_lingcod","fs_pile_perch","fs_puget_sound_rockfish","fs_puget_sound_yoy","fs_quillback_rockfish","fs_red_irish_lord","fs_shiner_perch","fs_spiny_dogfish","fs_spotted_ratfish","fs_striped_perch","fs_vermilion_rockfish","fs_vermillion_yoy","fs_whitespotted_greenling","fs_wolf_eel","fs_yelloweye_rockfish","fs_yelloweye_yoy","fs_yellowtail_rockfish","fs_yoy_rockfish"
"7_44_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2023,2023-08-12,26.5,9,0,4,0,0,15,0,0,6,76,0,0,1,0,1,0,0,0,0.03,0.03,0,0,0.6,0.3,0,0.03,0,0.33,0.67,0,0,0,0,0,0.13,0,0,0.13,0.07,0.07,0.1,0.17,0.33,0,0.37,0,0,0.1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7_44_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2023,2023-08-12,17,1,0,90,0,0,11,0,0,0,93,30,0,4,0,0,0,0.1,0.07,0.3,0.03,0,0,0.2,0.3,0,0,0,0.03,0.7,0.17,0.1,0,0,0,0,0.1,0,0,0.8,0,0.07,0,0.03,0,0.27,0,0,0.07,0,0,1,345,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
"7_44_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2023,2023-08-12,19.5,66,0,5,0,0,4,0,0,7,45,0,0,0,0,0,0,0,0.5,0.13,0.13,0,0,0.07,0.17,0,0,0,0,0.9,0.1,0,0,0,0,0.13,0.23,0,0.07,0.1,0.23,0.2,0.03,0,0,0.1,0.17,0,0.5,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,289,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,1,"offshore",48.415477,-122.66477,2022,2022-08-12,41,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.5,0,0.03,0,0.03,0.23,0.17,0,0.03,0,0,0.63,0,0.37,0,0,0,0.03,0.03,0,0,0.5,0.1,0,0.03,0.3,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,2,"offshore",48.415477,-122.66477,2022,2022-08-12,42,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0.3,0,0,0,0,0.37,0.2,0,0.13,0,0.13,0.6,0.2,0.07,0,0,0,0.07,0,0,0,0.33,0.13,0,0.1,0.37,0,0.07,0,0,0.17,0,8,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7_44_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,3,"offshore",48.415477,-122.66477,2022,2022-08-12,41,0,0,4,0,0,0,0,0,43,6,0,0,0,0,0,0,0,0.1,0.03,0.3,0,0.07,0.4,0,0,0.1,0,0,0.77,0.07,0.17,0,0,0,0.27,0,0,0,0,0.27,0,0.13,0.33,0,0.2,0,0,0.07,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7_44_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,4,"inshore",48.415477,-122.66477,2022,2022-08-12,17.5,0,0,14,0,0,30,0,0,8,72,0,0,0,0,0,0,0.03,0,0.4,0.3,0,0,0.07,0.2,0,0,0,0.03,0.73,0.23,0,0,0,0,0.2,0.1,0,0,0.43,0.17,0.1,0,0,0,0.13,0,0,0.4,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7_44_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,5,"inshore",48.415477,-122.66477,2022,2022-08-12,18.5,0,32,16,0,0,6,0,0,0,11,3,5,0,0,4,0,0,0,0.2,0.27,0,0,0.27,0.27,0,0,0,0.13,0.5,0.37,0,0,0,0,0.13,0,0,0.13,0.27,0.13,0.2,0.1,0.03,0,0.1,0,0,0.6,0,2,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7_44_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,6,"inshore",48.415477,-122.66477,2022,2022-08-12,19.5,6,0,9,0,0,36,0,0,48,30,0,0,0,0,0,0,0,0.17,0.07,0.17,0,0,0.13,0.47,0,0,0,0,0.8,0.2,0,0,0,0,0,0.03,0,0.03,0.8,0,0.03,0.1,0,0,0.3,0,0.03,0.5,0,0,0,8,0,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_1_25","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2025,2025-09-11,19.5,0,0,24,0,0,3,0,0,21,4,0,2,0,0,140,0,0,0,0,0,0,0,0.93,0.07,0,0,0,0.9,0.1,0,0,0,0,0,0,0.1,0,0.9,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_2_25","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2025,2025-09-11,18.5,2,0,7,0,0,1,0,0,113,19,0,0,0,0,142,0,0,0.07,0.27,0.13,0,0.03,0.23,0.17,0,0.1,0,0,1,0,0,0,0,0,0.2,0.23,0,0.1,0,0.03,0.2,0.1,0.13,0,0.53,0,0.03,0,0,7,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_3_25","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2025,2025-09-11,17.5,0,0,18,0,0,20,0,0,17,22,2,0,0,0,85,0,0,0,0.43,0.07,0,0,0.33,0.1,0,0.07,0,0,1,0,0,0,0,0,0.07,0.1,0.03,0.03,0.33,0,0.1,0.3,0.03,0,0.5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,113,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_4_25","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2025,2025-09-11,12.5,1,6,59,0,0,34,0,0,17,69,1,20,0,0,134,0,0,0.47,0.2,0.03,0,0.1,0,0.2,0,0,0,0,1,0,0,0,0,0,0.07,0.17,0,0.03,0.63,0.03,0.03,0.03,0,0,0.47,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,2,1,0,0,0,0,0,15,0,1,0,0,0,0,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9_45_5_25","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2025,2025-09-11,19,0,0,15,0,0,8,0,0,41,10,3,0,0,0,43,0,0,0,0.13,0.07,0,0.03,0.77,0,0,0,0,0.7,0.3,0,0,0,0,0,0.1,0.17,0,0.27,0,0,0,0.3,0.17,0,0.53,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,47,0,0,0,0,0,0,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_6_25","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2025,2025-09-11,16,0,9,7,0,0,14,0,0,68,32,1,0,0,0,71,0,0,0.43,0.27,0.03,0,0.07,0.13,0.07,0,0,0,0.03,0.97,0,0,0,0,0,0,0.07,0,0.07,0.47,0.1,0.1,0.13,0.07,0,0.5,0,0,0.03,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,134,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_1_24","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2024,2024-09-10,17,0,2,4,0,0,0,0,0,235,17,0,0,0,0,185,0,0,0,0.17,0.03,0,0.03,0.73,0.03,0,0,0,0.1,0.9,0,0,0,0,0,0.13,0.13,0,0.3,0,0.2,0.17,0.07,0,0,0.57,0,0.03,0,0,3,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"9_45_2_24","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2024,2024-09-10,18,1,0,12,0,0,6,0,0,32,16,5,0,0,0,139,0,0,0.4,0.13,0.17,0,0,0.03,0.23,0,0.03,0,0.23,0.77,0,0,0,0,0,0.07,0.27,0,0.23,0.07,0.07,0.2,0.07,0.03,0,0.67,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"9_45_3_24","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2024,2024-09-10,13,0,0,31,0,0,4,0,0,22,13,0,0,0,0,243,0,0,0.37,0.23,0.23,0,0.03,0.07,0.03,0,0.03,0,0,1,0,0,0,0,0,0,0.33,0,0,0.4,0.1,0.1,0.07,0,0,0.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_4_24","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2024,2024-09-10,8,3,29,11,0,0,105,0,0,6,528,0,0,0,1,54,0,0,0,0.2,0.03,0,0,0.67,0.07,0,0.03,0,0,1,0,0,0,0,0,0.03,0.17,0,0.03,0.13,0.2,0.4,0.03,0,0,0.8,0,0,0,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9_45_5_24","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2024,2024-09-10,10.5,0,10,20,0,0,31,0,0,86,94,2,0,0,0,98,0,0,0,0.1,0.17,0,0.07,0.4,0.2,0,0.07,0,0,0.9,0.1,0,0,0,0,0.03,0.17,0,0.07,0.43,0.03,0.07,0.03,0.17,0,0.77,0,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,181,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9_45_6_24","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2024,2024-09-10,9.5,4,0,37,0,0,42,0,0,8,16,3,0,0,0,132,0,0,0.43,0.13,0.07,0,0.03,0.13,0.2,0,0,0,0,1,0,0,0,0,0,0.2,0.13,0,0.03,0.07,0.03,0.13,0.27,0.13,0,0.73,0,0,0,0,4,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"9_45_1_23","San_Juan_Islands",9,"Watmough_Bay",45,1,"offshore",48.431304,-122.803311,2023,2023-08-23,18.5,1,2,17,0,0,2,0,0,220,7,0,0,0,0,81,0,0,0.1,0.13,0.17,0,0.07,0.03,0.27,0,0.23,0,0,0.93,0.07,0,0,0,0,0.13,0.23,0,0,0.53,0,0.1,0,0,0,0.9,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,157,0,0,0,0,0,0,117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_2_23","San_Juan_Islands",9,"Watmough_Bay",45,2,"offshore",48.431304,-122.803311,2023,2023-08-23,15,0,0,17,0,0,0,0,0,73,22,0,0,0,0,235,0,0.03,0,0.43,0,0,0.03,0.27,0.17,0,0.07,0,0.9,0.1,0,0,0,0,0,0.07,0,0,0,0,0.43,0.23,0.2,0.07,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,390,0,0,0,10,0,0,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_3_23","San_Juan_Islands",9,"Watmough_Bay",45,3,"offshore",48.431304,-122.803311,2023,2023-08-23,19,0,0,14,0,0,0,0,0,118,45,0,0,0,0,57,0,0,0.07,0.4,0.33,0,0.03,0.03,0,0,0.13,0,0.13,0.87,0,0,0,0,0,0.03,0.13,0,0.17,0.33,0.07,0.2,0.03,0.03,0,0.73,0,0,0.03,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_4_23","San_Juan_Islands",9,"Watmough_Bay",45,4,"inshore",48.431304,-122.803311,2023,2023-08-23,11,1,0,11,0,0,22,0,0,13,316,0,0,6,1,79,0,0.07,0,0.2,0.13,0,0.13,0.4,0.03,0,0.03,0,0.07,0.9,0.03,0,0,0,0,0.1,0.03,0,0.03,0.53,0.17,0.07,0,0.07,0,0.53,0,0.07,0.03,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,285,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_5_23","San_Juan_Islands",9,"Watmough_Bay",45,5,"inshore",48.431304,-122.803311,2023,2023-08-23,13,0,1,37,0,0,1,0,0,75,72,2,13,6,0,110,0,0.03,0,0.43,0,0,0.13,0.17,0.1,0,0.13,0,0.93,0.07,0,0,0,0,0,0.03,0,0,0,0,0.67,0.13,0.17,0,0,0.8,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_45_6_23","San_Juan_Islands",9,"Watmough_Bay",45,6,"inshore",48.431304,-122.803311,2023,2023-08-23,11.5,0,0,50,0,0,47,0,0,7,29,5,0,8,0,142,0,0,0,0.13,0.17,0,0.03,0.1,0.47,0,0.1,0,0,1,0,0,0,0,0,0.17,0.2,0,0.03,0.23,0.1,0.1,0.13,0.03,0,0.83,0,0,0.03,0,1,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"9_46_1_25","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2025,2025-09-27,14,10,0,1,0,0,8,0,0,0,53,11,0,15,0,36,0,0,0,0.13,0.03,0,0,0.77,0.07,0,0,0,0.03,0.97,0,0,0,0,0,0,0.03,0,0.27,0.2,0,0,0.5,0,0,0.73,0,0,0.03,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9_46_2_25","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2025,2025-09-27,14,9,0,0,0,0,0,0,0,0,36,70,0,15,0,42,0,0,0,0,0,0,0.03,0.97,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0.23,0.03,0,0,0.63,0,0.03,0.5,0.13,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_3_25","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2025,2025-09-27,12.5,107,5,19,0,0,4,0,0,0,117,85,0,7,0,348,0,0.03,0,0.03,0.33,0,0.1,0.43,0.03,0,0.03,0,0.1,0.9,0,0,0,0,0,0,0.07,0,0.03,0.7,0,0,0.2,0,0,0.77,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9_46_4_25","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2025,2025-09-27,11,38,2,5,0,0,1,0,0,0,114,94,13,32,0,28,0,0,0,0.07,0,0,0.07,0.8,0,0.03,0.03,0,0.7,0.3,0,0,0,0,0,0,0,0,0.4,0.03,0.1,0.03,0.43,0,0,0.6,0.03,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_5_25","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2025,2025-09-27,12,24,3,6,0,0,0,0,0,0,78,300,0,9,0,254,0,0,0,0,0.1,0,0,0.87,0.03,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0.37,0,0,0,0.43,0,0,0.13,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_6_25","San_Juan_Islands",9,"Cattle_Point",46,6,"inshore",48.45148,-122.961402,2025,2025-09-27,11,76,8,121,2,29,10,0,0,0,40,278,0,14,0,50,0,0,0,0.07,0.33,0,0.03,0.53,0.03,0,0,0,0.4,0.57,0.03,0,0,0,0,0.07,0.03,0,0.13,0.4,0,0,0.37,0,0,0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"9_46_1_24","San_Juan_Islands",9,"Cattle_Point",46,1,"offshore",48.45148,-122.961402,2024,2024-09-14,10.5,11,0,3,0,0,10,0,0,0,32,39,0,5,0,10,0,0,0,0.07,0.13,0,0.03,0.6,0.17,0,0,0,0.33,0.67,0,0,0,0,0,0,0.07,0,0.13,0.43,0.07,0,0.3,0,0.03,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_2_24","San_Juan_Islands",9,"Cattle_Point",46,2,"offshore",48.45148,-122.961402,2024,2024-09-14,15.5,41,1,0,0,0,22,0,0,0,130,6,0,10,0,127,0,0,0,0.17,0.6,0,0.03,0.17,0.03,0,0,0,0.03,0.97,0,0,0,0,0,0,0,0,0,0.87,0,0,0.13,0,0.13,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9_46_3_24","San_Juan_Islands",9,"Cattle_Point",46,3,"offshore",48.45148,-122.961402,2024,2024-09-14,14.5,6,1,0,0,0,7,0,0,0,231,30,0,31,0,27,0,0,0,0,0,0,0.03,0.97,0,0,0,0,0.87,0.13,0,0,0,0,0,0.03,0,0,0.57,0,0.07,0,0.33,0,0,0.43,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9_46_4_24","San_Juan_Islands",9,"Cattle_Point",46,4,"inshore",48.45148,-122.961402,2024,2024-09-14,7,158,32,12,6,117,8,0,0,0,444,1,50,10,0,6,0,0,0,0.2,0.4,0,0.03,0.2,0.07,0.1,0,0,0.1,0.9,0,0,0,0,0,0.03,0.03,0,0,0.9,0,0.03,0,0,0,0.93,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"9_46_5_24","San_Juan_Islands",9,"Cattle_Point",46,5,"inshore",48.45148,-122.961402,2024,2024-09-14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
